task_id,node_id,container_name,start_epoch_ms,finish_epoch_ms,duration_seconds
prepare,C1-node1,worker-c1-1,1774178348189,1774178348387,0.198
autodock026,C3-node2,worker-c3-2,1774178353579,1774178355523,1.944
autodock027,C3-node3,worker-c3-3,1774178353583,1774178355572,1.989
autodock024,C1-node6,worker-c1-6,1774178352600,1774178353442,0.842
autodock025,C3-node1,worker-c3-1,1774178353223,1774178355093,1.870
autodock028,C3-node4,worker-c3-4,1774178353593,1774178355523,1.930
autodock029,C3-node5,worker-c3-5,1774178353602,1774178355623,2.021
autodock022,C1-node4,worker-c1-4,1774178351804,1774178353110,1.306
autodock023,C1-node5,worker-c1-5,1774178351294,1774178352794,1.500
autodock020,C1-node2,worker-c1-2,1774178352270,1774178353646,1.376
autodock021,C1-node3,worker-c1-3,1774178352207,1774178353617,1.410
autodock037,C1-node1,worker-c1-1,1774178353307,1774178355473,2.166
autodock038,C1-node2,worker-c1-2,1774178354602,1774178355126,0.524
autodock035,C2-node5,worker-c2-5,1774178354040,1774178354907,0.867
autodock036,C2-node6,worker-c2-6,1774178354413,1774178355323,0.910
autodock039,C1-node3,worker-c1-3,1774178354915,1774178355429,0.514
autodock030,C3-node6,worker-c3-6,1774178353796,1774178355615,1.819
autodock033,C2-node3,worker-c2-3,1774178354055,1774178354903,0.848
autodock034,C2-node4,worker-c2-4,1774178353923,1774178354824,0.901
autodock031,C2-node1,worker-c2-1,1774178353774,1774178354701,0.927
autodock032,C2-node2,worker-c2-2,1774178354021,1774178354833,0.812
autodock004,C1-node4,worker-c1-4,1774178351489,1774178352293,0.804
autodock005,C1-node5,worker-c1-5,1774178351283,1774178352711,1.428
autodock002,C1-node2,worker-c1-2,1774178351180,1774178351925,0.745
autodock003,C1-node3,worker-c1-3,1774178351317,1774178352111,0.794
autodock008,C2-node2,worker-c2-2,1774178352195,1774178353305,1.110
autodock009,C2-node3,worker-c2-3,1774178352210,1774178353425,1.215
autodock006,C1-node6,worker-c1-6,1774178351289,1774178352399,1.110
autodock007,C2-node1,worker-c2-1,1774178352015,1774178353312,1.297
autodock084,C2-node6,worker-c2-6,1774178359411,1774178360225,0.814
autodock085,C1-node1,worker-c1-1,1774178358504,1774178359622,1.118
autodock082,C2-node4,worker-c2-4,1774178359130,1774178360012,0.882
autodock083,C2-node5,worker-c2-5,1774178359140,1774178360032,0.892
autodock088,C1-node4,worker-c1-4,1774178359726,1774178360326,0.600
autodock001,C1-node1,worker-c1-1,1774178348614,1774178352587,3.973
autodock089,C1-node5,worker-c1-5,1774178359804,1774178360326,0.522
autodock086,C1-node2,worker-c1-2,1774178359517,1774178360099,0.582
autodock087,C1-node3,worker-c1-3,1774178359626,1774178360214,0.588
autodock080,C2-node2,worker-c2-2,1774178359125,1774178360000,0.875
autodock081,C2-node3,worker-c2-3,1774178359134,1774178360008,0.874
autodock015,C1-node3,worker-c1-3,1774178352215,1774178353601,1.386
autodock016,C1-node4,worker-c1-4,1774178352594,1774178353559,0.965
autodock013,C1-node1,worker-c1-1,1774178348622,1774178352809,4.187
autodock014,C1-node2,worker-c1-2,1774178352203,1774178353404,1.201
autodock019,C1-node1,worker-c1-1,1774178348626,1774178352718,4.092
autodock017,C1-node5,worker-c1-5,1774178352597,1774178353430,0.833
autodock018,C1-node6,worker-c1-6,1774178351475,1774178352779,1.304
autodock095,C1-node5,worker-c1-5,1774178360762,1774178361304,0.542
autodock096,C1-node6,worker-c1-6,1774178360828,1774178361404,0.576
autodock093,C1-node3,worker-c1-3,1774178360987,1774178361628,0.641
autodock094,C1-node4,worker-c1-4,1774178360978,1774178361619,0.641
autodock011,C2-node5,worker-c2-5,1774178352347,1774178353534,1.187
autodock099,C2-node3,worker-c2-3,1774178360997,1774178362329,1.332
autodock012,C2-node6,worker-c2-6,1774178351494,1774178352608,1.114
autodock097,C2-node1,worker-c2-1,1774178360990,1774178362417,1.427
autodock010,C2-node4,worker-c2-4,1774178352259,1774178353585,1.326
autodock098,C2-node2,worker-c2-2,1774178360981,1774178362497,1.516
autodock091,C1-node1,worker-c1-1,1774178359623,1774178360471,0.848
autodock092,C1-node2,worker-c1-2,1774178360701,1774178361217,0.516
autodock090,C1-node6,worker-c1-6,1774178359929,1774178360594,0.665
autodock068,C4-node2,worker-c4-2,1774178358217,1774178362298,4.081
autodock069,C4-node3,worker-c4-3,1774178358215,1774178362200,3.985
autodock062,C1-node2,worker-c1-2,1774178357679,1774178358601,0.922
autodock063,C1-node3,worker-c1-3,1774178357675,1774178358562,0.887
autodock060,C1-node6,worker-c1-6,1774178357399,1774178358197,0.798
autodock061,C1-node1,worker-c1-1,1774178355526,1774178358002,2.476
