task_id,node_id,container_name,start_epoch_ms,finish_epoch_ms,duration_seconds
autodock088,C1-node4,worker-c1-4,1774258648916,1774258649060,0.144
autodock001,C1-node1,worker-c1-1,1774258642033,1774258642378,0.345
autodock089,C1-node1,worker-c1-1,1774258648414,1774258648630,0.216
autodock086,C1-node2,worker-c1-2,1774258648899,1774258649035,0.136
autodock087,C1-node3,worker-c1-3,1774258648901,1774258649046,0.145
autodock080,C1-node3,worker-c1-3,1774258648293,1774258648432,0.139
autodock081,C1-node4,worker-c1-4,1774258648289,1774258648432,0.143
autodock015,C1-node4,worker-c1-4,1774258643257,1774258643477,0.220
autodock016,C3-node1,worker-c3-1,1774258644510,1774258644952,0.442
autodock013,C1-node2,worker-c1-2,1774258643345,1774258643561,0.216
autodock014,C1-node3,worker-c1-3,1774258643386,1774258643613,0.227
autodock019,C2-node1,worker-c2-1,1774258644557,1774258644927,0.370
autodock017,C3-node2,worker-c3-2,1774258644508,1774258644953,0.445
autodock018,C3-node3,worker-c3-3,1774258644462,1774258644845,0.383
autodock095,C1-node1,worker-c1-1,1774258648650,1774258648829,0.179
autodock096,C1-node2,worker-c1-2,1774258649323,1774258649441,0.118
autodock093,C4-node1,worker-c4-1,1774258649304,1774258650380,1.076
autodock094,C4-node2,worker-c4-2,1774258649658,1774258650897,1.239
autodock011,C1-node4,worker-c1-4,1774258643080,1774258643298,0.218
autodock099,C2-node1,worker-c2-1,1774258649989,1774258650336,0.347
autodock012,C1-node1,worker-c1-1,1774258642036,1774258642399,0.363
autodock097,C1-node3,worker-c1-3,1774258649493,1774258649619,0.126
autodock010,C1-node3,worker-c1-3,1774258643218,1774258643464,0.246
autodock098,C1-node4,worker-c1-4,1774258649496,1774258649621,0.125
autodock091,C1-node3,worker-c1-3,1774258648996,1774258649143,0.147
autodock092,C1-node4,worker-c1-4,1774258649021,1774258649161,0.140
autodock090,C1-node2,worker-c1-2,1774258648976,1774258649129,0.153
autodock068,C3-node1,worker-c3-1,1774258647846,1774258648336,0.490
autodock069,C3-node2,worker-c3-2,1774258647847,1774258648244,0.397
autodock062,C1-node3,worker-c1-3,1774258647237,1774258647383,0.146
autodock063,C1-node4,worker-c1-4,1774258647373,1774258647512,0.139
autodock060,C1-node1,worker-c1-1,1774258646588,1774258646733,0.145
autodock061,C1-node2,worker-c1-2,1774258647050,1774258647218,0.168
autodock066,C1-node3,worker-c1-3,1774258647514,1774258647662,0.148
autodock067,C1-node4,worker-c1-4,1774258647519,1774258647663,0.144
autodock100,C2-node2,worker-c2-2,1774258649961,1774258650337,0.376
autodock064,C1-node1,worker-c1-1,1774258646877,1774258647024,0.147
autodock065,C1-node2,worker-c1-2,1774258647518,1774258647663,0.145
autodock079,C1-node2,worker-c1-2,1774258648200,1774258648326,0.126
autodock073,C2-node3,worker-c2-3,1774258648337,1774258648648,0.311
autodock074,C1-node1,worker-c1-1,1774258647513,1774258647656,0.143
autodock071,C2-node1,worker-c2-1,1774258648075,1774258648413,0.338
autodock072,C2-node2,worker-c2-2,1774258648143,1774258648444,0.301
autodock077,C1-node4,worker-c1-4,1774258648182,1774258648324,0.142
autodock078,C1-node1,worker-c1-1,1774258647664,1774258647805,0.141
autodock075,C1-node2,worker-c1-2,1774258648048,1774258648193,0.145
autodock076,C1-node3,worker-c1-3,1774258648189,1774258648322,0.133
autogrid,C1-node1,worker-c1-1,1774258641828,1774258642030,0.202
autodock070,C3-node3,worker-c3-3,1774258648050,1774258648367,0.317
autodock048,C2-node2,worker-c2-2,1774258646990,1774258647245,0.255
autodock049,C2-node3,worker-c2-3,1774258646662,1774258647004,0.342
autodock046,C1-node4,worker-c1-4,1774258645862,1774258646018,0.156
autodock047,C2-node1,worker-c2-1,1774258646222,1774258646522,0.300
autodock040,C1-node4,worker-c1-4,1774258645469,1774258645631,0.162
autodock041,C4-node1,worker-c4-1,1774258645847,1774258646983,1.136
autodock044,C1-node2,worker-c1-2,1774258645682,1774258645842,0.160
autodock045,C1-node3,worker-c1-3,1774258645780,1774258645963,0.183
autodock042,C4-node2,worker-c4-2,1774258645892,1774258646874,0.982
autodock043,C1-node1,worker-c1-1,1774258645018,1774258645175,0.157
autodock059,C2-node3,worker-c2-3,1774258647446,1774258647800,0.354
autodock057,C2-node1,worker-c2-1,1774258646876,1774258647229,0.353
autodock058,C2-node2,worker-c2-2,1774258647247,1774258647537,0.290
autodock051,C3-node2,worker-c3-2,1774258646554,1774258646858,0.304
autodock052,C3-node3,worker-c3-3,1774258646630,1774258646952,0.322
autodock050,C3-node1,worker-c3-1,1774258646629,1774258646952,0.323
autodock055,C1-node3,worker-c1-3,1774258646454,1774258646587,0.133
autodock056,C1-node4,worker-c1-4,1774258646469,1774258646603,0.134
autodock053,C1-node1,worker-c1-1,1774258645816,1774258645985,0.169
autodock054,C1-node2,worker-c1-2,1774258646336,1774258646470,0.134
