task_id,node_id,container_name,start_epoch_ms,finish_epoch_ms,duration_seconds
prepare,C1-node1,worker-c1-1,1774178321985,1774178322172,0.187
autodock026,C2-node1,worker-c2-1,1774178327636,1774178328505,0.869
autodock027,C2-node2,worker-c2-2,1774178327642,1774178328514,0.872
autodock024,C3-node4,worker-c3-4,1774178327323,1774178329304,1.981
autodock025,C3-node5,worker-c3-5,1774178327628,1774178329473,1.845
autodock028,C2-node3,worker-c2-3,1774178327639,1774178328490,0.851
autodock029,C2-node4,worker-c2-4,1774178327888,1774178329012,1.124
autodock022,C3-node2,worker-c3-2,1774178327235,1774178329118,1.883
autodock023,C3-node3,worker-c3-3,1774178327487,1774178329400,1.913
autodock020,C1-node5,worker-c1-5,1774178325814,1774178327615,1.801
autodock021,C3-node1,worker-c3-1,1774178327113,1774178329008,1.895
autodock037,C1-node2,worker-c1-2,1774178329200,1774178329922,0.722
autodock038,C1-node3,worker-c1-3,1774178329296,1774178330481,1.185
autodock035,C1-node5,worker-c1-5,1774178328988,1774178330096,1.108
autodock036,C1-node1,worker-c1-1,1774178327506,1774178329379,1.873
autodock039,C1-node4,worker-c1-4,1774178329300,1774178330006,0.706
autodock030,C2-node5,worker-c2-5,1774178328389,1774178329423,1.034
autodock033,C1-node3,worker-c1-3,1774178328990,1774178330092,1.102
autodock034,C1-node4,worker-c1-4,1774178328659,1774178329309,0.650
autodock031,C1-node1,worker-c1-1,1774178326994,1774178328775,1.781
autodock032,C1-node2,worker-c1-2,1774178328672,1774178329331,0.659
autodock004,C1-node4,worker-c1-4,1774178324798,1774178326204,1.406
autodock005,C1-node5,worker-c1-5,1774178325157,1774178326992,1.835
autodock002,C1-node2,worker-c1-2,1774178325242,1774178326401,1.159
autodock003,C1-node3,worker-c1-3,1774178325237,1774178326214,0.977
autodock008,C2-node3,worker-c2-3,1774178325461,1774178326705,1.244
autodock009,C2-node4,worker-c2-4,1774178325822,1774178327095,1.273
autodock006,C2-node1,worker-c2-1,1774178325676,1774178326942,1.266
autodock007,C2-node2,worker-c2-2,1774178325443,1774178326759,1.316
autodock084,C2-node4,worker-c2-4,1774178334436,1774178335204,0.768
autodock085,C2-node5,worker-c2-5,1774178334628,1774178335398,0.770
autodock082,C2-node2,worker-c2-2,1774178334224,1774178335025,0.801
autodock083,C2-node3,worker-c2-3,1774178334325,1774178335175,0.850
autodock088,C1-node3,worker-c1-3,1774178335198,1774178335720,0.522
autodock001,C1-node1,worker-c1-1,1774178322395,1774178326406,4.011
autodock089,C1-node4,worker-c1-4,1774178335599,1774178336217,0.618
autodock086,C1-node1,worker-c1-1,1774178333988,1774178334727,0.739
autodock087,C1-node2,worker-c1-2,1774178335209,1774178335734,0.525
autodock080,C1-node5,worker-c1-5,1774178333931,1774178334621,0.690
autodock081,C2-node1,worker-c2-1,1774178334058,1774178335019,0.961
autodock015,C1-node5,worker-c1-5,1774178325594,1774178327591,1.997
autodock016,C1-node1,worker-c1-1,1774178322402,1774178326519,4.117
autodock013,C1-node3,worker-c1-3,1774178325893,1774178327502,1.609
autodock014,C1-node4,worker-c1-4,1774178325086,1774178326609,1.523
autodock019,C1-node4,worker-c1-4,1774178326092,1774178327223,1.131
autodock017,C1-node2,worker-c1-2,1774178326107,1774178327606,1.499
autodock018,C1-node3,worker-c1-3,1774178326002,1774178327619,1.617
autodock095,C1-node5,worker-c1-5,1774178336003,1774178336590,0.587
autodock096,C3-node1,worker-c3-1,1774178335957,1774178340046,4.089
autodock093,C1-node3,worker-c1-3,1774178336084,1774178336698,0.614
autodock094,C1-node4,worker-c1-4,1774178336079,1774178336783,0.704
autodock011,C1-node1,worker-c1-1,1774178322404,1774178326501,4.097
autodock099,C3-node4,worker-c3-4,1774178336014,1774178340198,4.184
autodock012,C1-node2,worker-c1-2,1774178325717,1774178327505,1.788
autodock097,C3-node2,worker-c3-2,1774178336197,1774178340315,4.118
autodock010,C2-node5,worker-c2-5,1774178325911,1774178327193,1.282
autodock098,C3-node3,worker-c3-3,1774178336088,1774178340213,4.125
autodock091,C1-node1,worker-c1-1,1774178334729,1774178335715,0.986
autodock092,C1-node2,worker-c1-2,1774178336132,1774178336720,0.588
autodock090,C1-node5,worker-c1-5,1774178335380,1774178336016,0.636
autodock068,C2-node3,worker-c2-3,1774178332859,1774178333795,0.936
autodock069,C2-node4,worker-c2-4,1774178332901,1774178333905,1.004
autodock062,C1-node2,worker-c1-2,1774178332232,1774178332839,0.607
autodock063,C1-node3,worker-c1-3,1774178332412,1774178333109,0.697
autodock060,C4-node5,worker-c4-5,1774178332130,1774178335886,3.756
autodock061,C1-node1,worker-c1-1,1774178330595,1774178332604,2.009
autodock066,C2-node1,worker-c2-1,1774178332408,1774178333395,0.987
autodock067,C2-node2,worker-c2-2,1774178332646,1774178333628,0.982
autodock100,C3-node5,worker-c3-5,1774178336170,1774178340414,4.244
autodock064,C1-node4,worker-c1-4,1774178332399,1774178333082,0.683
autodock065,C1-node5,worker-c1-5,1774178332520,1774178333235,0.715
autodock079,C1-node4,worker-c1-4,1774178333928,1774178334624,0.696
autodock073,C3-node3,worker-c3-3,1774178333225,1774178335013,1.788
autodock074,C3-node4,worker-c3-4,1774178333332,1774178335105,1.773
autodock071,C3-node1,worker-c3-1,1774178333221,1774178335062,1.841
autodock072,C3-node2,worker-c3-2,1774178333233,1774178335016,1.783
autodock077,C1-node2,worker-c1-2,1774178333815,1774178334447,0.632
autodock078,C1-node3,worker-c1-3,1774178333960,1774178334614,0.654
autodock075,C3-node5,worker-c3-5,1774178333335,1774178335110,1.775
autodock076,C1-node1,worker-c1-1,1774178332606,1774178333692,1.086
autogrid,C1-node1,worker-c1-1,1774178322175,1774178322392,0.217
autodock070,C2-node5,worker-c2-5,1774178333100,1774178333987,0.887
autodock048,C1-node3,worker-c1-3,1774178331219,1774178332395,1.176
autodock049,C1-node4,worker-c1-4,1774178331121,1774178332200,1.079
autodock046,C1-node1,worker-c1-1,1774178329014,1774178331086,2.072
autodock047,C1-node2,worker-c1-2,1774178330515,1774178331011,0.496
autodock040,C1-node5,worker-c1-5,1774178329206,1774178330496,1.290
autodock041,C2-node1,worker-c2-1,1774178329686,1774178330695,1.009
autodock044,C2-node4,worker-c2-4,1774178329825,1774178330816,0.991
autodock045,C2-node5,worker-c2-5,1774178330100,1774178331296,1.196
autodock042,C2-node2,worker-c2-2,1774178329509,1774178330593,1.084
autodock043,C2-node3,worker-c2-3,1774178329695,1774178330698,1.003
autodock059,C4-node4,worker-c4-4,1774178332031,1774178335490,3.459
autodock057,C4-node2,worker-c4-2,1774178332011,1774178335484,3.473
autodock058,C4-node3,worker-c4-3,1774178332081,1774178335488,3.407
autodock051,C1-node1,worker-c1-1,1774178329380,1774178332092,2.712
autodock052,C1-node2,worker-c1-2,1774178331104,1774178331730,0.626
autodock050,C1-node5,worker-c1-5,1774178331101,1774178331897,0.796
